"","Rendimento Escolar","Inteligencia","Motivacao","Ansiedade","Idade","Sexo","Trabalha Atualmente","Design Instrucional","Atitude Positiva EAD","Resolucao de Problemas","Rendimento EscolarZ","InteligenciaZ","MotivacaoZ","AnsiedadeZ","Numero de Recursos","Indice AcademicoZ","IdadeZ","Atitude Positiva EADZ","Resolucao de ProblemasZ","Numero de Recursos.1","Indice Academico"
"330",65.3,92.4,16.1,6.3,22,"Masculino","Ativ.Remunerada","Personalizado",25.5,50.2,0.624406877120488,-0.568971211093414,-0.979871648623088,-1.84008426798472,8,0.00229302440115476,0.0154329252938882,0.101168044501985,-0.0175828559258108,8,70
"331",53.1,91.1,23.2,13.9,24,"Masculino","Ativ.Remunerada","Padrao",26,46.7,-1.14998589454067,-0.661273273166347,0.819530551193428,1.94022942007183,11,-0.322552099095758,1.04429461155307,0.26765412980421,-1.24838277073264,11,66.6
"332",63.5,105.8,18.8,11.3,22,"Masculino","Ativ.Remunerada","Personalizado",24,48.7,0.362611222285236,0.382450044119882,-0.295591938833709,0.646964210999854,7,0.967274126553747,0.0154329252938882,-0.398290211404689,-0.545068533700165,7,80.1
"333",61.1,118.2,13.6,10.3,18,"Feminino","Estagio","Personalizado",23.6,50.4,0.0135503491715657,1.26286971312323,-1.61346397250214,0.14955451520294,9,1.11058815162591,-2.04229044722447,-0.531479079646469,0.0527485677774349,9,81.6
"334",59.7,92.4,21.3,12.9,19,"Feminino","Estagio","Personalizado",22.9,48.9,-0.190068493478075,-0.568971211093414,0.338000385045346,1.44281972427492,11,1.46409608013726,-1.52785960409488,-0.764559599069584,-0.474737109996919,11,85.3
"335",55.8,87.6,14.2,10.7,20,"Masculino","Ativ.Remunerada","Personalizado",20.5,48.3,-0.75729241228779,-0.909778824901163,-1.46140181477117,0.348518393521705,12,-0.914916736060716,-1.01342876096529,-1.56369280852026,-0.685731381106661,12,60.4
"336",59,102.8,18.9,10,20,"Masculino","Estagio","Padrao",27.1,50.6,-0.291877914802896,0.16944528549004,-0.270248245878547,0.000331606463865015,13,-1.56460698305454,-1.01342876096529,0.633923517469105,0.123079991480683,13,53.6
"337",67.4,114,17.5,8.7,22,"Masculino","Estagio","Padrao",28.1,51.7,0.92983514109495,0.964663051041452,-0.625059947250818,-0.646300998072124,12,0.623320466380546,0.0154329252938882,0.966895688073555,0.509902821848543,12,76.5
"338",50.9,89.7,18.4,9.2,19,"Masculino","Ativ.Remunerada","Padrao",26.2,50.6,-1.46995836156153,-0.760675493860273,-0.396966710654358,-0.397596150173667,14,-2.12830881500506,-1.52785960409488,0.3342485639251,0.123079991480683,14,47.7
"339",69.4,101.4,23.1,7.7,21,"Masculino","Estagio","Personalizado",28.3,52.8,1.22071920202301,0.0700430647961137,0.794186858238267,-1.14371069386904,16,1.27301071337437,-0.4989979178357,1.03349012219444,0.896725652216401,16,83.3
"340",73.5,104.6,21.3,8.4,20,"Feminino","Ativ.Remunerada","Padrao",25.9,53,1.81703152692553,0.297248140667945,0.338000385045346,-0.795523906811198,14,0.871731443172302,-1.01342876096529,0.234356912743765,0.967057075919649,14,79.1
"341",55.8,76.7,24.5,13.6,23,"Masculino","Estagio","Padrao",28.1,47.1,-0.75729241228779,-1.68369611458959,1.14899855961054,1.79100651133276,21,0.327138147898068,0.529863768423477,0.966895688073555,-1.10771992332614,21,73.4
"342",57.1,91,16.1,13.3,24,"Masculino","Estagio","Personalizado",19.1,44.2,-0.568217772684551,-0.668373431787341,-0.979871648623088,1.64178360259368,8,-0.704722832621537,1.04429461155307,-2.02985384736649,-2.12752556702323,8,62.6
"343",60.9,102.3,20.4,9.4,20,"Masculino","Ativ.Remunerada","Padrao",27.8,52,-0.0155380569212406,0.133944492385066,0.109907148448886,-0.298114211014284,10,0.441789367955801,-1.01342876096529,0.86700403689222,0.615399957403413,10,74.6
"344",54,102.4,16,9.2,21,"Masculino","Ativ.Remunerada","Padrao",23.3,48,-1.01908806712304,0.141044651006061,-1.00521534157825,-0.397596150173667,8,-0.379877709124625,-0.4989979178357,-0.631370730827804,-0.791228516661531,8,66
"345",62.9,111.2,21.9,12.4,21,"Feminino","Estagio","Personalizado",24.8,55.8,0.275346004006818,0.765858609653599,0.490062542776319,1.19411487637646,9,0.575549124689824,-0.4989979178357,-0.131912474921129,1.95169700776511,9,76
"346",57.7,126,15.1,11,20,"Masculino","Ativ.Remunerada","Padrao",25.5,52.4,-0.480952554406134,1.81668208556082,-1.23330857817471,0.49774130226078,11,0.82396010148158,-1.01342876096529,0.101168044501985,0.756062804809907,11,78.6
"347",66.8,100.4,18.1,8.1,21,"Masculino","Ativ.Remunerada","Personalizado",26.2,51.6,0.842569922816532,-0.000958521413833823,-0.472997789519844,-0.944746815550273,10,-0.341660635772046,-0.4989979178357,0.3342485639251,0.474737109996919,10,66.4
"348",50.8,84.4,23,9.2,23,"Masculino","Estudante","Padrao",24.7,45.4,-1.48450256460794,-1.13698390077299,0.768843165283104,-0.397596150173667,9,-0.370323440786481,0.529863768423477,-0.165209691981575,-1.70553702480375,9,66.1
"349",56,92.5,16.3,9.6,24,"Masculino","Estagio","Padrao",26.9,49.3,-0.728204006194984,-0.56187105247242,-0.929184262712764,-0.198632271854901,10,-0.427649050815347,1.04429461155307,0.567329083348214,-0.334074262590425,10,65.5
"350",69.4,104.4,25.1,7.4,21,"Masculino","Ativ.Remunerada","Padrao",29.5,50.6,1.22071920202301,0.283047823425956,1.30106071734151,-1.29293360260811,10,0.231595464516623,-0.4989979178357,1.43305672691978,0.123079991480683,10,72.4
"351",62,107.4,13,7.3,20,"Masculino","Estagio","Personalizado",24.7,51.7,0.144448176589192,0.496052582055799,-1.76552613023312,-1.3426745721878,8,0.231595464516623,-1.01342876096529,-0.165209691981575,0.509902821848543,8,72.4
"352",63,77.9,22.4,8,21,"Masculino","Ativ.Remunerada","Personalizado",28.3,50.3,0.289890207053221,-1.59849421113765,0.61678100755213,-0.994487785129964,12,-1.44995576299681,-0.4989979178357,1.03349012219444,0.0175828559258108,12,54.8
"353",52.6,107,16.2,10,24,"Feminino","Estagio","Padrao",27.1,48.9,-1.22270690977268,0.467651947571819,-0.954527955667927,0.000331606463865015,12,0.145607049473322,1.04429461155307,0.633923517469105,-0.474737109996919,12,71.5
"354",62,104.4,20.6,10.6,22,"Feminino","Estagio","Padrao",25.9,52.7,0.144448176589192,0.283047823425956,0.160594534359211,0.298777423942014,9,0.222041196178478,0.0154329252938882,0.234356912743765,0.861559940364779,9,72.3
"355",71.8,80.5,21.7,7.7,21,"Feminino","Ativ.Remunerada","Personalizado",29.7,52.2,1.56978007513668,-1.41389008699179,0.439375156865995,-1.14371069386904,12,0.871731443172302,-0.4989979178357,1.49965116104067,0.685731381106661,12,79.1
"356",62.8,77.1,17,7.1,21,"Feminino","Ativ.Remunerada","Personalizado",24.3,53.8,0.260801800960415,-1.65529548010561,-0.751778412026629,-1.44215651134719,9,-1.47861856801124,-0.4989979178357,-0.298398560223354,1.24838277073264,9,54.5
"357",50.2,98.9,15.9,9.5,22,"Feminino","Ativ.Remunerada","Padrao",23.8,48.6,-1.57176778288635,-0.107460900728755,-1.03055903453341,-0.248373241434592,1,-0.150575269009156,0.0154329252938882,-0.464884645525579,-0.580234245551789,1,68.4
"358",68.4,121.3,19.5,8.1,23,"Feminino","Ativ.Remunerada","Padrao",25.2,50.1,1.07527717155898,1.48297463037407,-0.118186088147573,-0.944746815550273,8,3.75712048129194,0.529863768423477,0.00127639332065018,-0.0527485677774349,8,109.3
"359",63.4,87.2,25.3,8,23,"Masculino","Ativ.Remunerada","Personalizado",32.6,50.2,0.348067019238833,-0.938179459385141,1.35174810325183,-0.994487785129964,12,-0.141021000671013,0.529863768423477,2.46527045579358,-0.0175828559258108,12,68.5
"360",57.1,104.4,18.8,8.2,22,"Masculino","Estagio","Padrao",24.3,48.8,-0.568217772684551,0.283047823425956,-0.295591938833709,-0.895005845970582,4,0.0596186344300211,0.0154329252938882,-0.298398560223354,-0.509902821848543,4,70.6
"361",62.5,92.2,19,8.8,23,"Feminino","Ativ.Remunerada","Padrao",24.5,49.5,0.217169191821206,-0.583171528335404,-0.244904552923385,-0.596560028492432,5,1.03415400492076,0.529863768423477,-0.231804126102464,-0.263742838887177,5,80.8
"362",58.4,124.8,15.9,11.8,23,"Feminino","Ativ.Remunerada","Padrao",22.9,48.7,-0.379143133081314,1.73148018210889,-1.03055903453341,0.895669058898312,5,0.126498512797033,0.529863768423477,-0.764559599069584,-0.545068533700165,5,71.3
"363",57.7,113.8,14.7,11.1,27,"Masculino","Ativ.Remunerada","Padrao",24.3,50.3,-0.480952554406134,0.950462733799462,-1.33468334999536,0.547482271840471,5,0.298475342883633,2.58758714094183,-0.298398560223354,0.0175828559258108,5,73.1
"364",64.3,97,17.3,9.4,26,"Feminino","Ativ.Remunerada","Personalizado",28.1,52.3,0.478964846656459,-0.242363914527656,-0.675747333161142,-0.298114211014284,12,1.3876619334321,2.07315629781224,0.966895688073555,0.720897092958283,12,84.5
"365",54.3,107.2,20.1,9.4,24,"Masculino","Estagio","Padrao",27.3,50.4,-0.975455457983834,0.481852264813809,0.0338760695834001,-0.298114211014284,12,-1.94677771658032,1.04429461155307,0.700517951589995,0.0527485677774349,12,49.6
"366",65.8,121.8,18.7,11.7,24,"Masculino","Ativ.Remunerada","Personalizado",23.6,51.9,0.697127892352502,1.51847542347904,-0.320935631788871,0.84592808931862,10,-1.75569234981743,1.04429461155307,-0.531479079646469,0.580234245551789,10,51.6
"367",57.1,107.4,12.3,9.7,25,"Masculino","Estagio","Padrao",24.1,50,-0.568217772684551,0.496052582055799,-1.94293198091925,-0.14889130227521,9,-0.0932496589802901,1.55872545468265,-0.364992994344244,-0.087914279629059,9,69
"368",67.6,109.7,16.1,10.2,23,"Masculino","Ativ.Remunerada","Padrao",21.4,55.1,0.958923547187755,0.659356230338678,-0.979871648623088,0.0998135456232476,15,-0.609180149240092,0.529863768423477,-1.26401785497626,1.70553702480375,15,63.6
"369",57.4,94,21.1,11.6,21,"Masculino","Estagio","Personalizado",27.8,50.3,-0.524585163545343,-0.455368673157498,0.287312999135022,0.796187119738928,12,0.164715586149611,-0.4989979178357,0.86700403689222,0.0175828559258108,12,71.7
"370",57.4,107.8,15.2,9.6,20,"Feminino","Ativ.Remunerada","Personalizado",23.1,48.6,-0.524585163545343,0.524453216539777,-1.20796488521955,-0.198632271854901,7,0.432235099617657,-1.01342876096529,-0.697965164948694,-0.580234245551789,7,74.5
"371",57.1,86.1,21.2,9.8,21,"Feminino","Ativ.Remunerada","Padrao",25.5,50,-0.568217772684551,-1.01628120421608,0.312656692090184,-0.0991503326955176,12,0.136052781135178,-0.4989979178357,0.101168044501985,-0.087914279629059,12,71.4
"372",71.3,92.8,19.3,6.2,20,"Feminino","Ativ.Remunerada","Personalizado",31.9,53.6,1.49705905990466,-0.540570576609436,-0.168873474057898,-1.88982523756441,13,0.202932659502188,-1.01342876096529,2.23218993637046,1.17805134702939,13,72.1
"373",63.4,97,26.3,11,21,"Feminino","Estagio","Padrao",28.8,49.4,0.348067019238833,-0.242363914527656,1.60518503280346,0.49774130226078,11,-0.236563684052457,-0.4989979178357,1.19997620749667,-0.298908550738801,11,67.5
"374",69.8,94.4,25.1,6.8,24,"Masculino","Ativ.Remunerada","Padrao",30,49.5,1.27889601420862,-0.426968038673519,1.30106071734151,-1.59137942008626,11,0.231595464516623,1.04429461155307,1.59954281222201,-0.263742838887177,11,72.4
"375",59.3,86.8,19.1,7.8,24,"Masculino","Estudante","Padrao",29,54.2,-0.248245305663688,-0.966580093869121,-0.219560859968222,-1.09396972428935,10,-1.82257222818444,1.04429461155307,1.26657064161756,1.38904561813913,10,50.9
"376",70.3,125.4,19.9,10.7,23,"Masculino","Ativ.Remunerada","Personalizado",23.1,50.9,1.35161702944063,1.77408113383485,-0.016811316326925,0.348518393521705,4,0.384463757926934,0.529863768423477,-0.697965164948694,0.228577127035553,4,74
"377",72,103.2,19.5,10.7,28,"Masculino","Ativ.Remunerada","Personalizado",25.9,51.8,1.59886848122948,0.197845919974019,-0.118186088147573,0.348518393521705,14,0.527777782999101,3.10201798407142,0.234356912743765,0.545068533700165,14,75.5
"378",57,113.2,17.9,10.2,20,"Masculino","Ativ.Remunerada","Personalizado",23.3,47.8,-0.582761975730954,0.907861782073494,-0.523685175430169,0.0998135456232476,6,0.508669246322812,-1.01342876096529,-0.631370730827804,-0.861559940364779,6,75.3
"379",59.2,118.1,16.8,11.7,22,"Masculino","Ativ.Remunerada","Personalizado",25.7,54.8,-0.26278950871009,1.25576955450224,-0.802465797936953,0.84592808931862,11,-1.34485881127722,0.0154329252938882,0.167762478622875,1.60003988924887,11,55.9
"380",59.5,100.1,15.8,11.6,22,"Masculino","Ativ.Remunerada","Personalizado",21,49.2,-0.219156899570881,-0.0222589972768189,-1.05590272748858,0.796187119738928,12,0.231595464516623,0.0154329252938882,-1.39720672321804,-0.369239974442047,12,72.4
"381",60.7,118.9,19.6,6.4,22,"Masculino","Estagio","Personalizado",27.8,49,-0.0446264630140458,1.3125708234702,-0.0928423951924109,-1.79034329840503,9,-0.790711247664837,0.0154329252938882,0.86700403689222,-0.439571398145295,9,61.7
"382",71,102.5,22.3,10.2,20,"Masculino","Estagio","Padrao",26.7,57.5,1.45342645076546,0.148144809627056,0.591437314596969,0.0998135456232476,15,-0.446757587491636,-1.01342876096529,0.500734649227325,2.54951410924271,15,65.3
"383",60.4,114,20,12,21,"Masculino","Ativ.Remunerada","Personalizado",26.4,55.8,-0.0882590721532552,0.964663051041452,0.00853237662823757,0.995150998057694,14,-0.962688077751438,-0.4989979178357,0.40084299804599,1.95169700776511,14,59.9
"384",61.3,102.4,23.9,11.1,23,"Masculino","Estagio","Padrao",24.5,47.7,0.0426387552643709,0.141044651006061,0.996936401879563,0.547482271840471,11,0.73797168643828,0.529863768423477,-0.231804126102464,-0.896725652216401,11,77.7
"385",53.4,96.1,26.6,13.5,21,"Feminino","Ativ.Remunerada","Personalizado",28.6,51.6,-1.10635328540146,-0.306265342116609,1.68121611166894,1.74126554175307,14,-0.790711247664837,-0.4989979178357,1.13338177337578,0.474737109996919,14,61.7
"386",53.5,90.6,17.6,14.4,20,"Masculino","Ativ.Remunerada","Padrao",20.5,49.6,-1.09180908235506,-0.69677406627132,-0.599716254295655,2.18893426797029,16,1.49275888515169,-1.01342876096529,-1.56369280852026,-0.228577127035553,16,85.6
"387",60.8,92.5,22.2,11.7,23,"Masculino","Ativ.Remunerada","Padrao",26.7,49.9,-0.0300822599676437,-0.56187105247242,0.566093621641806,0.84592808931862,14,0.575549124689824,0.529863768423477,0.500734649227325,-0.123079991480683,14,76
"388",55.7,88.3,17.2,13.3,19,"Feminino","Estagio","Personalizado",19.1,44.1,-0.771836615334192,-0.860077714554199,-0.701091026116304,1.64178360259368,10,-0.0359240489514237,-1.52785960409488,-2.02985384736649,-2.16269127887485,10,69.6
"389",62.5,105.4,20.2,7.5,21,"Masculino","Ativ.Remunerada","Personalizado",29.2,52.2,0.217169191821206,0.354049409635904,0.0592197625385618,-1.24319263302842,7,-2.18563442503393,-0.4989979178357,1.33316507573845,0.685731381106661,7,47.1
"390",66,114.6,20.2,8.9,22,"Masculino","Ativ.Remunerada","Padrao",27.1,50.7,0.726216298445309,1.00726400276742,0.0592197625385618,-0.546819058912741,9,-1.48817283634938,0.0154329252938882,0.633923517469105,0.158245703332307,9,54.4
"391",56.6,95.1,22.3,9.7,23,"Masculino","Ativ.Remunerada","Personalizado",25.2,48.8,-0.640938787916566,-0.377266928326557,0.591437314596969,-0.14889130227521,10,-0.714277100959682,0.529863768423477,0.00127639332065018,-0.509902821848543,10,62.5
"392",55.1,94.1,23.1,12.5,22,"Feminino","Estagio","Padrao",21.2,51.7,-0.85910183361261,-0.448268514536504,0.794186858238267,1.24385584595615,10,1.89403815535376,0.0154329252938882,-1.33061228909715,0.509902821848543,10,89.8
"393",60.9,95.4,19.7,7,19,"Feminino","Ativ.Remunerada","Personalizado",27.4,50.3,-0.0155380569212406,-0.355966452463571,-0.0674987022372492,-1.49189748092688,7,0.556440588013535,-1.52785960409488,0.733815168650439,0.0175828559258108,7,75.8
"394",62.6,83.6,19.5,9.2,18,"Feminino","Ativ.Remunerada","Padrao",25.2,49,0.23171339486761,-1.19378516974095,-0.118186088147573,-0.397596150173667,9,1.01504546824447,-2.04229044722447,0.00127639332065018,-0.439571398145295,9,80.6
"395",58.1,104.5,17.9,11.1,26,"Masculino","Estagio","Padrao",24.8,49.6,-0.422775742220522,0.290147982046951,-0.523685175430169,0.547482271840471,7,-1.2970874695865,2.07315629781224,-0.131912474921129,-0.228577127035553,7,56.4
"396",61.2,105,13.3,7.2,20,"Masculino","Estagio","Padrao",24,49.5,0.0280945522179688,0.325648775151924,-1.68949505136763,-1.3924155417675,3,0.0309558294155879,-1.01342876096529,-0.398290211404689,-0.263742838887177,3,70.3
"397",68.2,97.1,19.1,10.5,25,"Masculino","Estagio","Padrao",24.8,50.5,1.04618876546617,-0.235263755906661,-0.219560859968222,0.249036454362322,9,0.795297296467147,1.55872545468265,-0.131912474921129,0.087914279629059,9,78.3
"398",63.1,102.8,23.4,10.3,24,"Masculino","Ativ.Remunerada","Padrao",21.2,48.7,0.304434410099624,0.16944528549004,0.870217937103752,0.14955451520294,6,1.48320461681355,1.04429461155307,-1.33061228909715,-0.545068533700165,6,85.5
"399",52.2,95.2,19.3,8.4,20,"Masculino","Estudante","Padrao",25,48.4,-1.28088372195829,-0.370166769705561,-0.168873474057898,-0.795523906811198,10,-0.418094782477203,-1.01342876096529,-0.0653180408002395,-0.650565669255037,10,65.6
"400",62.9,116.1,25.1,12.7,22,"Masculino","Ativ.Remunerada","Personalizado",26,54.2,0.275346004006818,1.11376638208234,1.30106071734151,1.34333778511553,14,-0.0359240489514237,0.0154329252938882,0.26765412980421,1.38904561813913,14,69.6
"401",60.5,90.1,20.2,7.5,20,"Masculino","Estagio","Padrao",25.5,48.8,-0.0737148691068521,-0.732274859376294,0.0592197625385618,-1.24319263302842,10,0.155161317811466,-1.01342876096529,0.101168044501985,-0.509902821848543,10,71.6
"402",72.4,132,15.8,8.3,23,"Masculino","Ativ.Remunerada","Padrao",29.2,56,1.6570452934151,2.24269160282051,-1.05590272748858,-0.84526487639089,7,-1.74613808147929,0.529863768423477,1.33316507573845,2.02202843146836,7,51.7
"403",55,88.9,16.2,12.9,22,"Masculino","Ativ.Remunerada","Padrao",20.5,44.8,-0.873646036659013,-0.81747676282823,-0.954527955667927,1.44281972427492,6,0.527777782999101,0.0154329252938882,-1.56369280852026,-1.91653129591349,6,75.5
"404",50.7,101.8,21.6,12.5,20,"Feminino","Ativ.Remunerada","Padrao",23.8,49.8,-1.49904676765434,0.0984436992800921,0.414031463910833,1.24385584595615,8,-2.38627406013497,-1.01342876096529,-0.464884645525579,-0.158245703332307,8,45
"405",65.6,80.3,25.5,8.1,24,"Feminino","Ativ.Remunerada","Personalizado",32.8,52.6,0.668039486259696,-1.42809040423378,1.40243548916216,-0.944746815550273,11,0.699754613085702,1.04429461155307,2.53186488991447,0.826394228513155,11,77.3
"406",37.5,68.7,4.8,11.4,20,"Feminino","Estagio","Padrao",16.2,39,-3.41888156977952,-2.25170880426917,-3.84370895255642,0.696705180579546,6,1.18702229833107,-1.01342876096529,-2.9954731421194,-3.95614258330766,6,82.4
"407",60,86,21.7,10.3,22,"Feminino","Estagio","Personalizado",28.5,49.9,-0.146435884338867,-1.02338136283708,0.439375156865995,0.14955451520294,13,-0.112358195656579,0.0154329252938882,1.10008455631533,-0.123079991480683,13,68.8
"408",51.9,92.2,13,12.3,24,"Masculino","Ativ.Remunerada","Personalizado",19.1,47,-1.3245163310975,-0.583171528335404,-1.76552613023312,1.14437390679677,10,-0.762048442650404,1.04429461155307,-2.02985384736649,-1.14288563517777,10,62
"409",72.4,107.1,21.8,10.3,23,"Feminino","Ativ.Remunerada","Padrao",27.6,51.1,1.6570452934151,0.474752106192814,0.464718849821158,0.14955451520294,9,1.13925095664035,0.529863768423477,0.80040960277133,0.298908550738801,9,81.9
"410",50.2,104.8,18.2,9.8,23,"Masculino","Ativ.Remunerada","Padrao",25.5,49,-1.57176778288635,0.311448457909935,-0.447654096564682,-0.0991503326955176,7,-1.08689356614732,0.529863768423477,0.101168044501985,-0.439571398145295,7,58.6
"411",66.5,105,18.8,11.3,22,"Masculino","Estagio","Padrao",23.4,50.2,0.798937313677323,0.325648775151924,-0.295591938833709,0.646964210999854,8,0.441789367955801,0.0154329252938882,-0.59807351376736,-0.0175828559258108,8,74.6
"412",61.9,96.2,17.3,10.4,23,"Feminino","Ativ.Remunerada","Personalizado",21.4,47.6,0.129903973542789,-0.299165183495614,-0.675747333161142,0.199295484782631,10,0.155161317811466,0.529863768423477,-1.26401785497626,-0.931891364068025,10,71.6
"413",61.7,111.8,16.8,11.2,18,"Feminino","Estagio","Padrao",25.7,51.2,0.100815567449983,0.808459561379567,-0.802465797936953,0.597223241420162,12,-1.63148686142155,-2.04229044722447,0.167762478622875,0.334074262590425,12,52.9
"414",57.9,84.1,20.1,7.7,24,"Masculino","Ativ.Remunerada","Padrao",28.3,50.7,-0.451864148313328,-1.15828437663598,0.0338760695834001,-1.14371069386904,14,-0.141021000671013,1.04429461155307,1.03349012219444,0.158245703332307,14,68.5
"415",59.5,84.9,22.9,12.4,22,"Masculino","Estagio","Padrao",25.7,47.9,-0.219156899570881,-1.10148310766802,0.743499472327941,1.19411487637646,9,1.96091803372077,0.0154329252938882,0.167762478622875,-0.826394228513155,9,90.5
"416",65.6,109.2,19.2,10.2,25,"Feminino","Ativ.Remunerada","Padrao",23.1,51.8,0.668039486259696,0.623855437233704,-0.19421716701306,0.0998135456232476,12,-0.599625880901947,1.55872545468265,-0.697965164948694,0.545068533700165,12,63.7
"417",67.3,94.6,22.6,8.9,24,"Masculino","Ativ.Remunerada","Personalizado",28.1,54.4,0.915290938048546,-0.41276772143153,0.667468393462455,-0.546819058912741,12,-0.56140880754937,1.04429461155307,0.966895688073555,1.45937704184238,12,64.1
"418",58.4,99.2,22.2,10.5,24,"Masculino","Estagio","Personalizado",30.2,52.2,-0.379143133081314,-0.0861604248657711,0.566093621641806,0.249036454362322,12,-0.322552099095758,1.04429461155307,1.6661372463429,0.685731381106661,12,66.6
"419",65.8,62.6,15.4,8.1,20,"Masculino","Estagio","Personalizado",21.4,49.6,0.697127892352502,-2.68481848014985,-1.15727749930922,-0.944746815550273,7,0.174269854487755,-1.01342876096529,-1.26401785497626,-0.228577127035553,7,71.8
"420",60.3,90.1,21.8,8.7,23,"Masculino","Ativ.Remunerada","Padrao",25.3,51,-0.102803275199658,-0.732274859376294,0.464718849821158,-0.646300998072124,12,-1.16332771285247,0.529863768423477,0.0345736103810956,0.263742838887177,12,57.8
"421",60.6,112.5,19.8,12.1,21,"Feminino","Ativ.Remunerada","Padrao",27.8,53.5,-0.0591706660604489,0.858160671726531,-0.0421550092820867,1.04489196763739,10,-2.40538259681126,-0.4989979178357,0.86700403689222,1.14288563517777,10,44.8
"422",63.8,132.7,19.7,9.1,25,"Masculino","Ativ.Remunerada","Padrao",25,54.2,0.406243831424444,2.29239271316747,-0.0674987022372492,-0.447337119753358,13,-0.962688077751438,1.55872545468265,-0.0653180408002395,1.38904561813913,13,59.9
"423",50,90.5,20.4,10,21,"Masculino","Ativ.Remunerada","Padrao",22.1,48,-1.60085618897916,-0.703874224892315,0.109907148448886,0.000331606463865015,7,0.126498512797033,-0.4989979178357,-1.03093733555314,-0.791228516661531,7,71.3
"424",72.3,123.2,29.7,7.9,20,"Feminino","Estagio","Personalizado",31.8,53.7,1.64250109036869,1.61787764417297,2.46687059327897,-1.04422875470966,10,-0.141021000671013,-1.01342876096529,2.19889271931002,1.21321705888102,10,68.5
"425",66,104.9,25.4,10.4,23,"Masculino","Ativ.Remunerada","Personalizado",26.4,50.8,0.726216298445309,0.31854861653093,1.377091796207,0.199295484782631,10,-0.389431977462769,0.529863768423477,0.40084299804599,0.193411415183929,10,65.9
"426",46.6,73.8,21.6,11.6,21,"Masculino","Estagio","Padrao",25,44.1,-2.09535909255686,-1.88960071459844,0.414031463910833,0.796187119738928,9,-0.809819784341126,-0.4989979178357,-0.0653180408002395,-2.16269127887485,9,61.5
"427",43.7,101.9,13.8,11.2,26,"Masculino","Estagio","Padrao",22.9,45.6,-2.51714098090254,0.105543857901087,-1.56277658659182,0.597223241420162,9,-0.570963075887514,2.07315629781224,-0.764559599069584,-1.6352056011005,9,64
"428",71.8,112,23.6,10,23,"Feminino","Ativ.Remunerada","Padrao",28.1,49.2,1.56978007513668,0.822659878621557,0.920905323014077,0.000331606463865015,9,1.54053022684242,0.529863768423477,0.966895688073555,-0.369239974442047,9,86.1
"429",60.9,88.7,19.8,9.4,19,"Masculino","Ativ.Remunerada","Padrao",24.1,51.3,-0.0155380569212406,-0.83167708007022,-0.0421550092820867,-0.298114211014284,18,-0.370323440786481,-1.52785960409488,-0.364992994344244,0.369239974442047,18,66.1
"430",51,104.3,17.5,10.7,20,"Masculino","Estagio","Personalizado",21.9,49.1,-1.45541415851513,0.275947664804961,-0.625059947250818,0.348518393521705,10,-0.876699662708138,-1.01342876096529,-1.09753176967403,-0.404405686293671,10,60.8
"431",62.5,86.6,23.7,10.3,24,"Masculino","Ativ.Remunerada","Padrao",22.9,48.2,0.217169191821206,-0.98078041111111,0.946249015969239,0.14955451520294,8,2.17111193715995,1.04429461155307,-0.764559599069584,-0.720897092958283,8,92.7
"432",59.2,103.6,23,10.7,22,"Masculino","Estagio","Personalizado",25.9,50.6,-0.26278950871009,0.226246554457997,0.768843165283104,0.348518393521705,6,0.804851564805292,0.0154329252938882,0.234356912743765,0.123079991480683,6,78.4
"433",71.6,88.5,23.7,8.6,22,"Feminino","Estagio","Personalizado",26.7,51,1.54069166904387,-0.84587739731221,0.946249015969239,-0.696041967651816,10,2.21888327885068,0.0154329252938882,0.500734649227325,0.263742838887177,10,93.2
"434",62.5,125.6,17.4,10.3,27,"Feminino","Estagio","Personalizado",23.3,52.8,0.217169191821206,1.78828145107684,-0.65040364020598,0.14955451520294,9,0.231595464516623,2.58758714094183,-0.631370730827804,0.896725652216401,9,72.4
"435",68,98.1,18.4,13.4,23,"Masculino","Ativ.Remunerada","Personalizado",21.2,48.1,1.01710035937337,-0.164262169696714,-0.396966710654358,1.69152457217338,9,0.518223514660958,0.529863768423477,-1.33061228909715,-0.756062804809907,9,75.4
"436",64.4,87.8,24,6.9,22,"Masculino","Ativ.Remunerada","Personalizado",32.3,48.9,0.493509049702863,-0.895578507659173,1.02228009483473,-1.54163845050657,7,-0.666505759268959,0.0154329252938882,2.36537880461224,-0.474737109996919,7,63
"437",75.6,96,24.6,8.4,23,"Masculino","Ativ.Remunerada","Padrao",30.4,51.3,2.12245979089999,-0.313365500737603,1.1743422525657,-0.795523906811198,17,1.97047230205892,0.529863768423477,1.73273168046379,0.369239974442047,17,90.6
"438",65.4,123.4,21.9,8.8,25,"Masculino","Ativ.Remunerada","Padrao",24.5,50.2,0.638951080166892,1.63207796141496,0.490062542776319,-0.596560028492432,5,1.37810766509396,1.55872545468265,-0.231804126102464,-0.0175828559258108,5,84.4
"439",56.1,93.2,22,9.2,22,"Masculino","Estagio","Personalizado",27.4,52.8,-0.713659803148581,-0.512169942125456,0.515406235731482,-0.397596150173667,11,-1.76524661815557,0.0154329252938882,0.733815168650439,0.896725652216401,11,51.5
"440",71.8,89.4,17.1,7.4,21,"Feminino","Ativ.Remunerada","Personalizado",28.1,51.6,1.56978007513668,-0.781975969723257,-0.726434719071466,-1.29293360260811,7,0.92905705320117,-0.4989979178357,0.966895688073555,0.474737109996919,7,79.7
